date,dead,missing,latitude,longitude
2005-05-29T00:00:00Z,0,0,39.599541,26.40086
2005-05-28T00:00:00Z,0,0,41.244376,26.135943
2005-05-26T00:00:00Z,0,0,16.966667,7.983333
2005-05-25T00:00:00Z,0,0,35.888384,-5.324636
2005-05-24T00:00:00Z,0,0,35.508622,12.59292
2005-05-15T00:00:00Z,0,0,26.3351,17.228331
2005-05-02T00:00:00Z,0,0,28.291564,-16.62913
2005-04-30T00:00:00Z,0,0,28.358744,-14.053676
2005-04-25T00:00:00Z,0,0,37.282956,27.088338
2005-04-25T00:00:00Z,0,0,38.370981,26.136346
2005-04-24T00:00:00Z,0,0,34.802075,38.996815
2005-04-18T00:00:00Z,0,0,36.018776,-5.600819
2005-04-14T00:00:00Z,0,0,37.599994,14.015356
2005-04-14T00:00:00Z,0,0,38.994722,43.768056
2005-04-12T00:00:00Z,0,0,37.599994,14.015356
2005-04-11T00:00:00Z,0,0,28.291564,-16.62913
2005-04-10T00:00:00Z,0,0,35.696944,-0.633056
2005-04-09T00:00:00Z,0,0,48.30694,14.28583
2005-04-07T00:00:00Z,0,0,27.93556,-12.91871
2005-04-03T00:00:00Z,0,0,41.244376,26.135943
2005-03-30T00:00:00Z,0,0,27.725499,-18.024301
2005-03-24T00:00:00Z,0,0,28.569022,-16.324539
2005-03-24T00:00:00Z,0,0,28.569022,-16.324539
2005-03-24T00:00:00Z,0,0,28.569022,-16.324539
2005-03-23T00:00:00Z,0,0,36.926927,14.725513
2005-03-23T00:00:00Z,0,0,37.599994,14.015356
2005-03-23T00:00:00Z,0,0,37.969674,13.180775
2005-03-11T00:00:00Z,0,0,27.153611,-13.203333
2005-03-07T00:00:00Z,0,0,50.85034,4.35171
2005-03-06T00:00:00Z,0,0,43.355524,-8.255738
2005-03-04T00:00:00Z,0,0,28.291564,-16.62913
2005-02-26T00:00:00Z,0,0,36.132977,-5.453909
2005-02-25T00:00:00Z,0,0,35.696944,-0.633056
2005-02-25T00:00:00Z,0,0,35.696944,-0.633056
2005-02-25T00:00:00Z,0,0,35.696944,-0.633056
2005-02-24T00:00:00Z,0,0,35.696944,-0.633056
2005-02-24T00:00:00Z,0,0,36.834047,-2.463714
2005-02-24T00:00:00Z,0,0,51.165691,10.451526
2005-02-21T00:00:00Z,1,0,36.834047,-2.463714
2005-02-21T00:00:00Z,0,0,47.516231,14.550072
2005-02-20T00:00:00Z,0,0,35.950486,-3.035088
2005-02-17T00:00:00Z,0,0,26.3351,17.228331
2005-02-17T00:00:00Z,0,0,26.3351,17.228331
2005-02-13T00:00:00Z,0,0,51.457072,-0.181782
2005-02-10T00:00:00Z,0,0,38.32981,26.314921
2005-02-06T00:00:00Z,1,0,53.795984,-1.759398
2005-12-31T00:00:00Z,0,0,15.552727,48.516388
2005-12-31T00:00:00Z,0,0,39.203084,16.311798
2005-12-29T00:00:00Z,0,0,30.04442,31.235712
2005-12-26T00:00:00Z,0,0,35.010802,-7.514648
2005-12-26T00:00:00Z,0,0,36.834047,-2.463714
2005-12-24T00:00:00Z,0,0,35.010802,-7.514648
2005-12-24T00:00:00Z,0,0,36.018776,-5.600819
2005-12-23T00:00:00Z,0,0,36.527061,-6.288596
2005-12-20T00:00:00Z,0,0,17.607789,8.081666
2005-12-18T00:00:00Z,0,0,20.942518,-17.036227
2005-12-10T00:00:00Z,0,0,17.992731,-76.792009
2005-12-09T00:00:00Z,0,0,36.750191,-3.017606
2005-12-09T00:00:00Z,0,0,41.645487,26.476442
2005-12-04T00:00:00Z,0,0,31.791702,-7.09262
2005-12-02T00:00:00Z,0,0,27.153611,-13.203333
2005-12-02T00:00:00Z,0,0,27.153611,-13.203333
2005-12-02T00:00:00Z,0,0,28.291564,-16.62913
2005-11-29T00:00:00Z,0,0,36.018776,-5.600819
2005-11-27T00:00:00Z,0,0,28.291564,-16.62913
2005-11-27T00:00:00Z,0,0,40.346202,43.470713
2005-11-26T00:00:00Z,0,0,36.834047,-2.463714
2005-11-26T00:00:00Z,0,0,36.834047,-2.463714
2005-11-24T00:00:00Z,0,0,44.494887,11.342616
2005-11-24T00:00:00Z,0,0,48.669026,19.699024
2005-11-23T00:00:00Z,0,0,36.926927,14.725513
2005-11-22T00:00:00Z,0,0,52.070498,4.3007
2005-11-18T00:00:00Z,0,0,35.888384,-5.324636
2005-11-17T00:00:00Z,0,0,36.926927,14.725513
2005-11-14T00:00:00Z,0,0,37.983716,23.72931
2005-11-08T00:00:00Z,0,0,37.074153,14.240354
2005-11-04T00:00:00Z,0,0,37.544271,-4.727753
2005-11-03T00:00:00Z,0,0,35.866074,12.868741
2005-11-03T00:00:00Z,0,0,38.32981,26.314921
2005-11-02T00:00:00Z,0,0,31.791702,-7.09262
2005-10-31T00:00:00Z,0,0,38.933622,16.275751
2005-10-30T00:00:00Z,0,0,36.750191,-3.017606
2005-10-25T00:00:00Z,0,0,52.313025,4.772477
2005-10-25T00:00:00Z,0,0,52.313025,4.772477
2005-10-25T00:00:00Z,0,0,52.370216,4.895168
2005-10-24T00:00:00Z,0,0,35.240117,24.809269
2005-10-24T00:00:00Z,0,0,35.937496,14.375416
2005-10-24T00:00:00Z,0,0,44.348399,9.234647
2005-10-20T00:00:00Z,0,0,53.551085,9.993682
2005-10-17T00:00:00Z,0,0,28.033886,1.659626
2005-10-12T00:00:00Z,0,0,37.177336,-3.598557
2005-10-11T00:00:00Z,0,0,36.140751,-5.353585
2005-10-11T00:00:00Z,0,0,36.140751,-5.353585
2005-10-10T00:00:00Z,0,0,52.486243,-1.890401
2005-10-08T00:00:00Z,0,0,37.074153,14.240354
2005-10-08T00:00:00Z,0,0,41.14943,22.071533
2005-10-07T00:00:00Z,0,0,35.888384,-5.324636
2005-10-05T00:00:00Z,0,0,35.292278,-2.938097
2005-10-05T00:00:00Z,0,0,55.378051,-3.435973
2005-10-03T00:00:00Z,0,0,28.033886,1.659626
2005-10-03T00:00:00Z,0,0,28.291564,-16.62913
2005-01-31T00:00:00Z,0,0,38.652771,26.613007
2005-01-31T00:00:00Z,0,0,38.652771,26.613007
2005-01-24T00:00:00Z,0,0,51.35819,4.863547
2005-01-22T00:00:00Z,0,0,46.896129,8.244838
2005-01-18T00:00:00Z,0,0,28.291564,-16.62913
2005-01-09T00:00:00Z,0,0,28.358744,-14.053676
2005-01-09T00:00:00Z,0,0,35.888384,-5.324636
2005-01-09T00:00:00Z,0,0,37.743215,26.820351
2005-01-09T00:00:00Z,0,0,41.153332,20.168331
2005-01-09T00:00:00Z,0,0,54.978252,-1.61778
2005-01-09T00:00:00Z,0,0,55.57156,-4.410332
2005-01-09T00:00:00Z,0,0,55.57156,-4.410332
2005-01-06T00:00:00Z,0,0,49.439453,11.107278
2005-01-05T00:00:00Z,0,0,28.358744,-14.053676
2005-01-03T00:00:00Z,0,0,35.010802,-7.514648
2005-01-02T00:00:00Z,0,0,17.607789,8.081666
2005-01-02T00:00:00Z,0,0,33.93911,67.709953
2005-01-02T00:00:00Z,0,0,38.963745,35.243322
2005-01-01T00:00:00Z,0,0,27.153611,-13.203333
2005-01-01T00:00:00Z,0,0,52.825559,14.197083
2004-09-30T00:00:00Z,0,0,40.471882,19.490219
2004-09-30T00:00:00Z,0,0,40.471882,19.490219
2004-09-30T00:00:00Z,0,0,40.471882,19.490219
2004-09-29T00:00:00Z,0,0,28.358744,-14.053676
2004-09-28T00:00:00Z,0,0,48.856614,2.352222
2004-09-28T00:00:00Z,0,0,53.174638,5.425152
2004-09-26T00:00:00Z,0,0,51.165691,10.451526
2004-09-25T00:00:00Z,0,0,54.978252,-1.61778
2004-09-23T00:00:00Z,0,0,36.81881,10.16596
2004-09-20T00:00:00Z,0,0,33.503681,11.11538
2004-09-20T00:00:00Z,0,0,36.85,11.1
2004-09-19T00:00:00Z,0,0,37.743215,26.820351
2004-09-14T00:00:00Z,5,0,39.16408,26.372171
2004-09-09T00:00:00Z,0,0,35.292278,-2.938097
2004-09-08T00:00:00Z,0,0,28.358744,-14.053676
2004-09-08T00:00:00Z,0,0,28.358744,-14.053676
2004-09-08T00:00:00Z,0,0,35.249299,-3.937112
2004-09-07T00:00:00Z,0,0,50.85034,4.35171
2004-09-06T00:00:00Z,0,0,29.046854,-13.589973
2004-09-03T00:00:00Z,0,0,35.888384,-5.324636
2004-09-02T00:00:00Z,0,0,35.766667,-5.8
2004-08-30T00:00:00Z,0,0,36.132977,-5.453909
2004-08-29T00:00:00Z,0,0,26.820553,30.802498
2004-08-28T00:00:00Z,0,0,30.04442,31.235712
2004-08-28T00:00:00Z,0,0,36.105114,-5.488268
2004-08-24T00:00:00Z,0,0,44.40565,8.946256
2004-08-23T00:00:00Z,0,0,36.132977,-5.453909
2004-08-22T00:00:00Z,0,0,39.16408,26.372171
2004-08-21T00:00:00Z,0,0,37.075546,25.520736
2004-08-21T00:00:00Z,0,0,37.075546,25.520736
2004-08-21T00:00:00Z,0,0,43.351149,-8.185424
2004-08-20T00:00:00Z,0,0,28.358744,-14.053676
2004-08-20T00:00:00Z,0,0,28.358744,-14.053676
2004-08-20T00:00:00Z,0,0,28.358744,-14.053676
2004-08-20T00:00:00Z,0,0,28.358744,-14.053676
2004-08-20T00:00:00Z,0,0,36.748374,-3.516861
2004-08-20T00:00:00Z,0,0,37.177336,-3.598557
2004-08-20T00:00:00Z,0,0,43.351149,-8.185424
2004-08-19T00:00:00Z,0,0,51.924216,4.481776
2004-08-16T00:00:00Z,0,0,23.803497,11.291889
2004-08-15T00:00:00Z,0,0,23.803497,11.291889
2004-08-15T00:00:00Z,0,0,27.153611,-13.203333
2004-08-14T00:00:00Z,0,0,47.225671,8.982832
2004-08-12T00:00:00Z,0,0,28.358744,-14.053676
2004-08-12T00:00:00Z,0,0,28.358744,-14.053676
2004-08-09T00:00:00Z,0,0,36.132977,-5.453909
2004-08-09T00:00:00Z,0,0,37.599994,14.015356
2004-08-08T00:00:00Z,0,0,51.35819,4.863547
2004-08-07T00:00:00Z,0,0,26.3351,17.228331
2004-08-07T00:00:00Z,0,0,26.3351,17.228331
2004-08-07T00:00:00Z,0,0,28.569022,-16.324539
2004-08-07T00:00:00Z,0,0,37.599994,14.015356
2004-08-05T00:00:00Z,0,0,41.244376,26.135943
2004-08-05T00:00:00Z,0,0,55.378051,-3.435973
2004-08-02T00:00:00Z,0,0,35.888384,-5.324636
2004-07-31T00:00:00Z,0,0,36.527061,-6.288596
2004-07-30T00:00:00Z,0,0,36.018776,-5.600819
2004-07-30T00:00:00Z,0,0,36.018776,-5.600819
2004-07-30T00:00:00Z,0,0,36.018776,-5.600819
2004-07-29T00:00:00Z,0,0,28.569022,-16.324539
2004-07-29T00:00:00Z,0,0,43.548473,10.310567
2004-07-27T00:00:00Z,0,0,45.611892,8.853127
2004-07-25T00:00:00Z,0,0,35.292278,-2.938097
2004-07-22T00:00:00Z,0,0,56.490671,-4.202646
2004-07-20T00:00:00Z,0,0,51.227741,6.773456
2004-07-18T00:00:00Z,0,0,51.487453,-0.475554
2004-07-10T00:00:00Z,0,0,51.481969,-0.526243
2004-07-07T00:00:00Z,0,0,37.075474,15.286586
2004-07-05T00:00:00Z,0,0,35.240117,24.809269
2004-07-04T00:00:00Z,0,0,38.50957,-1.698922
2004-07-04T00:00:00Z,0,0,38.50957,-1.698922
2004-07-01T00:00:00Z,0,0,37.599994,14.015356
2004-06-28T00:00:00Z,0,0,38.158524,14.742693
2004-06-28T00:00:00Z,0,0,38.158524,14.742693
2004-06-24T00:00:00Z,0,0,55.378051,-3.435973
2004-06-23T00:00:00Z,0,0,35.508622,12.59292
2004-06-13T00:00:00Z,0,0,36.779923,-4.100559
2004-06-13T00:00:00Z,0,0,51.441642,5.469722
2004-06-06T00:00:00Z,0,0,35.240117,24.809269
2004-06-05T00:00:00Z,0,0,34.745159,10.7613
2004-06-05T00:00:00Z,0,0,36.81881,10.16596
2004-06-01T00:00:00Z,0,0,38.177296,41.493993
2004-05-27T00:00:00Z,0,0,53.527039,-2.28064
2004-05-24T00:00:00Z,0,0,36.527061,-6.288596
2004-05-24T00:00:00Z,0,0,48.379433,31.16558
2004-05-23T00:00:00Z,0,0,59.32893,18.06491
2004-05-22T00:00:00Z,0,0,28.291564,-16.62913
2004-05-19T00:00:00Z,0,0,28.291564,-16.62913
2004-05-18T00:00:00Z,0,0,43.707408,7.258543
2004-05-17T00:00:00Z,0,0,38.725275,-9.150049
2004-05-17T00:00:00Z,0,0,55.864237,-4.251806
2004-05-16T00:00:00Z,0,0,28.113155,-15.440883
2004-05-16T00:00:00Z,0,0,48.856614,2.352222
2004-05-14T00:00:00Z,0,0,51.511214,-0.119824
2004-05-14T00:00:00Z,0,0,52.745242,5.85333
2004-05-07T00:00:00Z,0,0,36.239546,13.007813
2004-05-07T00:00:00Z,0,0,41.244376,26.135943
2004-05-06T00:00:00Z,0,0,32.876174,13.187507
2004-05-05T00:00:00Z,0,0,35.240117,24.809269
2004-05-04T00:00:00Z,0,0,34.658056,11.068611
2004-05-01T00:00:00Z,0,0,7.946527,-1.023194
2004-04-26T00:00:00Z,0,0,37.625683,-0.996584
2004-04-22T00:00:00Z,0,0,28.358744,-14.053676
2004-04-22T00:00:00Z,0,0,37.177336,-3.598557
2004-04-21T00:00:00Z,0,0,37.177336,-3.598557
2004-04-18T00:00:00Z,0,0,35.010802,-7.514648
2004-04-18T00:00:00Z,0,0,53.551085,9.993682
2004-04-16T00:00:00Z,0,0,28.358744,-14.053676
2004-04-16T00:00:00Z,0,0,28.358744,-14.053676
2004-04-16T00:00:00Z,0,0,28.358744,-14.053676
2004-04-16T00:00:00Z,0,0,28.358744,-14.053676
2004-04-16T00:00:00Z,0,0,48.066823,19.193115
2004-04-11T00:00:00Z,0,0,23.69751,-15.93698
2004-04-11T00:00:00Z,0,0,28.358744,-14.053676
2004-04-11T00:00:00Z,0,0,41.244376,26.135943
2004-04-05T00:00:00Z,0,0,34.745159,10.7613
2004-04-05T00:00:00Z,0,0,34.745159,10.7613
2004-04-03T00:00:00Z,0,0,35.888384,-5.324636
2004-04-03T00:00:00Z,0,0,51.89439,11.053734
2004-03-31T00:00:00Z,0,0,35.292278,-2.938097
2004-03-28T00:00:00Z,0,0,-12.8275,45.166244
2004-03-13T00:00:00Z,0,0,52.630886,1.297355
2004-03-09T00:00:00Z,0,0,36.81881,10.16596
2004-03-09T00:00:00Z,0,0,36.81881,10.16596
2004-03-08T00:00:00Z,0,0,35.766667,-5.8
2004-02-29T00:00:00Z,0,0,43.32547,-1.93014
2004-02-27T00:00:00Z,0,0,50.937531,6.960279
2004-02-25T00:00:00Z,0,0,36.418702,-6.148541
2004-02-23T00:00:00Z,0,0,38.652771,26.613007
2004-02-23T00:00:00Z,0,0,39.33589,26.71281
2004-02-21T00:00:00Z,0,0,35.292278,-2.938097
2004-02-14T00:00:00Z,0,0,27.153611,-13.203333
2004-02-09T00:00:00Z,0,0,36.81881,10.16596
2004-02-08T00:00:00Z,0,0,35.888384,-5.324636
2004-02-08T00:00:00Z,0,0,60.128161,18.643501
2004-02-07T00:00:00Z,0,0,36.527061,-6.288596
2004-02-06T00:00:00Z,0,0,41.639601,13.342634
2004-02-04T00:00:00Z,0,0,7.946527,-1.023194
2004-02-03T00:00:00Z,0,0,55.378051,-3.435973
2004-12-31T00:00:00Z,0,0,17.607789,8.081666
2004-12-31T00:00:00Z,0,0,29.046854,-13.589973
2004-12-31T00:00:00Z,0,0,32.183929,35.233453
2004-12-31T00:00:00Z,0,0,33.93911,67.709953
2004-12-31T00:00:00Z,0,0,52.313025,4.772477
2004-12-29T00:00:00Z,0,0,28.100259,-15.699674
2004-12-29T00:00:00Z,0,0,35.394932,-5.014345
2004-12-29T00:00:00Z,0,0,35.394932,-5.014345
2004-12-25T00:00:00Z,0,0,28.291564,-16.62913
2004-12-25T00:00:00Z,0,0,28.291564,-16.62913
2004-12-23T00:00:00Z,0,0,28.291564,-16.62913
2004-12-22T00:00:00Z,0,0,28.358744,-14.053676
2004-12-22T00:00:00Z,0,0,28.358744,-14.053676
2004-12-22T00:00:00Z,0,0,28.358744,-14.053676
2004-12-21T00:00:00Z,0,0,28.358744,-14.053676
2004-12-21T00:00:00Z,0,0,35.57621,-5.368435
2004-12-21T00:00:00Z,0,0,38.321027,43.389597
2004-12-20T00:00:00Z,0,0,28.358744,-14.053676
2004-12-20T00:00:00Z,0,0,28.358744,-14.053676
2004-12-19T00:00:00Z,0,0,52.517664,-1.995159
2004-12-17T00:00:00Z,0,0,28.358744,-14.053676
2004-12-16T00:00:00Z,0,0,28.358744,-14.053676
2004-12-16T00:00:00Z,0,0,35.292278,-2.938097
2004-12-15T00:00:00Z,0,0,35.827006,14.423533
2004-12-15T00:00:00Z,0,0,35.937496,14.375416
2004-12-14T00:00:00Z,0,0,39.309142,26.437219
2004-12-13T00:00:00Z,0,0,37.743215,26.820351
2004-12-10T00:00:00Z,0,0,28.358744,-14.053676
2004-12-10T00:00:00Z,0,0,28.358744,-14.053676
2004-12-10T00:00:00Z,0,0,37.743215,26.820351
2004-12-06T00:00:00Z,0,0,41.244376,26.135943
2004-12-02T00:00:00Z,0,0,28.358744,-14.053676
2004-11-29T00:00:00Z,0,0,50.85034,4.35171
2004-11-27T00:00:00Z,0,0,28.358744,-14.053676
2004-11-27T00:00:00Z,0,0,28.415292,-14.01106
2004-11-26T00:00:00Z,0,0,54.986843,-1.461896
2004-11-15T00:00:00Z,0,0,48.856614,2.352222
2004-11-13T00:00:00Z,5,0,32.876174,13.187507
2004-11-13T00:00:00Z,0,0,35.937496,14.375416
2004-11-13T00:00:00Z,0,0,41.244376,26.135943
2004-11-12T00:00:00Z,0,0,35.937496,14.375416
2004-11-11T00:00:00Z,0,0,28.291564,-16.62913
2004-11-10T00:00:00Z,0,0,38.963745,35.243322
2004-11-08T00:00:00Z,0,0,55.378051,-3.435973
2004-11-03T00:00:00Z,0,0,35.888384,-5.324636
2004-11-03T00:00:00Z,0,0,53.63459,10.01608
2004-11-01T00:00:00Z,0,0,36.239546,13.007813
2004-11-01T00:00:00Z,0,0,36.239546,13.007813
2004-11-01T00:00:00Z,0,0,43.61583,13.518915
2004-10-27T00:00:00Z,0,0,37.101709,13.937331
2004-10-22T00:00:00Z,0,0,36.239546,13.007813
2004-10-16T00:00:00Z,0,0,27.93556,-12.91871
2004-10-14T00:00:00Z,0,0,27.93556,-12.91871
2004-10-14T00:00:00Z,0,0,35.508622,12.59292
2004-10-14T00:00:00Z,0,0,52.636878,-1.139759
2004-10-13T00:00:00Z,0,0,35.937496,14.375416
2004-10-13T00:00:00Z,0,0,35.937496,14.375416
2004-10-13T00:00:00Z,0,0,53.381129,-1.470085
2004-10-11T00:00:00Z,0,0,37.743215,26.820351
2004-10-11T00:00:00Z,0,0,51.511214,-0.119824
2004-10-10T00:00:00Z,0,0,37.075546,25.520736
2004-10-10T00:00:00Z,0,0,37.075546,25.520736
2004-10-08T00:00:00Z,0,0,35.256944,-2.934167
2004-10-07T00:00:00Z,0,0,16.966667,7.983333
2004-10-06T00:00:00Z,0,0,37.27626,9.873071
2004-10-05T00:00:00Z,0,0,2.033333,45.35
2004-10-05T00:00:00Z,0,0,41.244376,26.135943
2004-10-04T00:00:00Z,0,0,51.165691,10.451526
2004-10-03T00:00:00Z,0,0,26.3351,17.228331
2004-10-02T00:00:00Z,0,0,35.91507,10.560222
2004-01-29T00:00:00Z,0,0,38.023446,24.005924
2004-01-29T00:00:00Z,0,0,38.023446,24.005924
2004-01-29T00:00:00Z,0,0,41.244376,26.135943
2004-01-29T00:00:00Z,0,0,42,26
2004-01-28T00:00:00Z,0,0,38.013999,24.419899
2004-01-28T00:00:00Z,0,0,38.523604,23.858474
2004-01-24T00:00:00Z,0,0,26.3351,17.228331
2004-01-23T00:00:00Z,0,0,26.3351,17.228331
2004-01-20T00:00:00Z,0,0,28.358744,-14.053676
2004-01-20T00:00:00Z,0,0,35.508622,12.59292
2004-01-17T00:00:00Z,0,0,28.358744,-14.053676
2004-01-15T00:00:00Z,0,0,28.358744,-14.053676
2004-01-15T00:00:00Z,0,0,28.358744,-14.053676
2004-01-11T00:00:00Z,0,0,40.471882,19.490219
2004-01-10T00:00:00Z,0,0,47.162494,19.503304
2004-01-09T00:00:00Z,0,0,17.607789,8.081666
2004-01-09T00:00:00Z,0,0,35.508622,12.59292
2004-01-08T00:00:00Z,0,0,36.828221,11.940496
2004-01-08T00:00:00Z,0,0,46.198494,9.026918
2004-01-07T00:00:00Z,0,0,26.3351,17.228331
2004-01-07T00:00:00Z,0,0,26.3351,17.228331
2004-01-07T00:00:00Z,0,0,36.527061,-6.288596
2004-01-07T00:00:00Z,0,0,40.3,35.883333
2004-01-07T00:00:00Z,0,0,40.3,35.883333
2004-01-07T00:00:00Z,0,0,47.516231,14.550072
2004-01-07T00:00:00Z,0,0,52.406822,-1.519693
2004-01-06T00:00:00Z,0,0,33.533333,-7.583333
2004-01-06T00:00:00Z,0,0,45.467276,7.880059
2004-01-06T00:00:00Z,0,0,52.514382,4.964061
2004-01-06T00:00:00Z,0,0,59.858564,17.638927
2004-01-05T00:00:00Z,0,0,2.033333,45.35
2004-01-04T00:00:00Z,0,0,50.787551,-1.124062
2004-01-04T00:00:00Z,0,0,56.490671,-4.202646
2004-01-03T00:00:00Z,0,0,36.140751,-5.353585
2004-01-02T00:00:00Z,0,0,43.32547,-1.93014
2004-01-01T00:00:00Z,0,0,47.19133,8.856004
2003-09-30T00:00:00Z,0,0,43.362344,-8.41154
2003-09-30T00:00:00Z,0,0,49.49437,0.107929
2003-09-28T00:00:00Z,0,0,41.244376,26.135943
2003-09-22T00:00:00Z,0,0,41.153332,20.168331
2003-09-17T00:00:00Z,0,0,35.888384,-5.324636
2003-09-17T00:00:00Z,0,0,39.16408,26.372171
2003-09-17T00:00:00Z,0,0,55.378051,-3.435973
2003-09-09T00:00:00Z,0,0,48.856614,2.352222
2003-09-08T00:00:00Z,0,0,41.244376,26.135943
2003-09-07T00:00:00Z,0,0,28.358744,-14.053676
2003-09-07T00:00:00Z,0,0,48.016043,16.293962
2003-09-06T00:00:00Z,0,0,51.127876,1.313403
2003-08-31T00:00:00Z,0,0,39.587628,18.94043
2003-08-31T00:00:00Z,0,0,39.801,18.356944
2003-08-30T00:00:00Z,0,0,35.508622,12.59292
2003-08-29T00:00:00Z,0,0,29.046854,-13.589973
2003-08-29T00:00:00Z,0,0,40.463667,-3.74922
2003-08-25T00:00:00Z,0,0,40.632728,17.941762
2003-08-22T00:00:00Z,0,0,53.174638,5.425152
2003-08-17T00:00:00Z,0,0,35.508622,12.59292
2003-08-17T00:00:00Z,0,0,52.355518,-1.17432
2003-08-16T00:00:00Z,0,0,36.018776,-5.600819
2003-08-16T00:00:00Z,0,0,46.227638,2.213749
2003-08-13T00:00:00Z,0,0,39.16408,26.372171
2003-08-12T00:00:00Z,0,0,38.42,43.25
2003-08-02T00:00:00Z,0,0,36.752887,3.042048
2003-07-31T00:00:00Z,0,0,28.358744,-14.053676
2003-07-31T00:00:00Z,0,0,35.888384,-5.324636
2003-07-31T00:00:00Z,0,0,48.669026,19.699024
2003-07-30T00:00:00Z,0,0,28.358744,-14.053676
2003-07-27T00:00:00Z,0,0,28.358744,-14.053676
2003-07-26T00:00:00Z,0,0,45.940181,13.620175
2003-07-24T00:00:00Z,0,0,28.358744,-14.053676
2003-07-18T00:00:00Z,0,0,26.3351,17.228331
2003-07-17T00:00:00Z,0,0,27.153611,-13.203333
2003-07-14T00:00:00Z,0,0,48.208174,16.373819
2003-07-14T00:00:00Z,0,0,52.355518,-1.17432
2003-07-13T00:00:00Z,0,0,36.018776,-5.600819
2003-07-13T00:00:00Z,0,0,36.018776,-5.600819
2003-07-10T00:00:00Z,0,0,36.748374,-3.516861
2003-07-10T00:00:00Z,0,0,36.748374,-3.516861
2003-07-08T00:00:00Z,0,0,28.358744,-14.053676
2003-07-04T00:00:00Z,0,0,51.487453,-0.475554
2003-07-01T00:00:00Z,0,0,28.358744,-14.053676
2003-06-28T00:00:00Z,0,0,35.508622,12.59292
2003-06-28T00:00:00Z,0,0,38.158524,14.742693
2003-06-24T00:00:00Z,0,0,35.888384,-5.324636
2003-06-22T00:00:00Z,0,0,36.018776,-5.600819
2003-06-19T00:00:00Z,0,0,34.745159,10.7613
2003-06-19T00:00:00Z,0,0,34.745159,10.7613
2003-06-18T00:00:00Z,0,0,32.876174,13.187507
2003-06-17T00:00:00Z,0,0,50.768035,0.290472
2003-06-15T00:00:00Z,0,0,35.508622,12.59292
2003-06-15T00:00:00Z,0,0,35.508622,12.59292
2003-06-15T00:00:00Z,0,0,35.508622,12.59292
2003-06-13T00:00:00Z,0,0,36.018776,-5.600819
2003-06-10T00:00:00Z,0,0,28.358744,-14.053676
2003-06-06T00:00:00Z,0,0,53.748575,-2.487529
2003-06-05T00:00:00Z,0,0,-12.8275,45.166244
2003-06-05T00:00:00Z,0,0,38.592861,-2.549821
2003-06-04T00:00:00Z,0,0,35.693271,-0.647622
2003-06-04T00:00:00Z,0,0,35.693271,-0.647622
2003-06-02T00:00:00Z,0,0,28.358744,-14.053676
2003-05-30T00:00:00Z,0,0,28.358744,-14.053676
2003-05-16T00:00:00Z,0,0,51.645269,5.956666
2003-05-14T00:00:00Z,0,0,35.508622,12.59292
2003-05-05T00:00:00Z,0,0,38.592861,-2.549821
2003-05-05T00:00:00Z,0,0,38.592861,-2.549821
2003-05-04T00:00:00Z,0,0,55.378051,-3.435973
2003-04-25T00:00:00Z,0,0,36.527061,-6.288596
2003-04-24T00:00:00Z,0,0,29.046854,-13.589973
2003-04-09T00:00:00Z,0,0,27.78085,-15.520694
2003-04-08T00:00:00Z,0,0,51.409994,-0.687312
2003-03-31T00:00:00Z,0,0,42,26
2003-03-30T00:00:00Z,0,0,27.725499,-18.024301
2003-03-25T00:00:00Z,0,0,41.244376,26.135943
2003-03-24T00:00:00Z,0,0,52.854738,6.317742
2003-03-10T00:00:00Z,0,0,35.89779,14.514106
2003-03-10T00:00:00Z,0,0,51.47238,-0.45094
2003-03-09T00:00:00Z,0,0,31.791702,-7.09262
2003-03-09T00:00:00Z,0,0,35.508622,12.59292
2003-03-09T00:00:00Z,0,0,38.523604,23.858474
2003-03-09T00:00:00Z,0,0,50.912151,8.530123
2003-03-08T00:00:00Z,0,0,53.479324,-2.248485
2003-03-01T00:00:00Z,0,0,35.888384,-5.324636
2003-02-27T00:00:00Z,0,0,-12.8275,45.166244
2003-02-27T00:00:00Z,0,0,48.669026,19.699024
2003-02-24T00:00:00Z,0,0,28.358744,-14.053676
2003-02-24T00:00:00Z,0,0,48.856614,2.352222
2003-02-23T00:00:00Z,0,0,51.127876,1.313403
2003-02-22T00:00:00Z,0,0,50.95129,1.858686
2003-02-21T00:00:00Z,0,0,52.785804,6.897585
2003-02-19T00:00:00Z,0,0,28.358744,-14.053676
2003-02-11T00:00:00Z,0,0,28.358744,-14.053676
2003-02-09T00:00:00Z,0,0,37.599994,14.015356
2003-02-08T00:00:00Z,0,0,48.941106,2.158431
2003-02-05T00:00:00Z,0,0,28.358744,-14.053676
2003-02-05T00:00:00Z,0,0,28.358744,-14.053676
2003-02-04T00:00:00Z,0,0,53.406754,-2.158843
2003-02-02T00:00:00Z,0,0,35.888384,-5.324636
2003-12-31T00:00:00Z,0,0,-0.228021,15.827659
2003-12-31T00:00:00Z,0,0,-0.228021,15.827659
2003-12-31T00:00:00Z,0,0,51.511214,-0.119824
2003-12-26T00:00:00Z,0,0,46.369718,10.126025
2003-12-19T00:00:00Z,0,0,36.163149,27.971761
2003-12-19T00:00:00Z,0,0,36.850566,28.255586
2003-12-19T00:00:00Z,0,0,38.652771,26.613007
2003-12-11T00:00:00Z,0,0,32.876174,13.187507
